"External ID","Name","Attribute Values","Customer Taxes","Internal Reference","Sale Price","Vendor Taxes","Customer Taxes/Amount","Customer Taxes/Display Name","Customer Taxes/ID","Customer Taxes/Tax Name","# Product Variants"
"__export__.product_product_19749_5c33bce2","*PVC* Cling Film 6's 300mm*300m CASE","","l10n_generic_coa.1_sale_tax_template","","32.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19916_fc70cd35","*PVC* Cling Film 6's 450mm*300m CASE","","l10n_generic_coa.1_sale_tax_template","","35.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18244_d98ca731","*Powder* GL Star Anise 20*1kg CASE","","__export__.account_tax_4_2705eab1","","145.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20653_0ccfb63f","*Seeds* Star Anise 1KG PKT","","__export__.account_tax_4_2705eab1","","13.950000000000001","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5613_82db5c44","1 LB 1000' Grease Proof Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20423_0e35fa30","1 LB Lined Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19486_d0b1008c","1 OZ Hinged Sauce Cups 1000's CASE","","l10n_generic_coa.1_sale_tax_template","","18.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_8069_1e1372ee","10"" Pizza Box 100's CASE","","l10n_generic_coa.1_sale_tax_template","","18.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20074_bd434db7","118mm Print Paper Lids (26/32 oz)CASE","","l10n_generic_coa.1_sale_tax_template","","45.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18866_df9606e5","12 OZ SATCO Clear Cup&Lid 150's CASE","","l10n_generic_coa.1_sale_tax_template","","26.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21274_304f17f8","12 OZ STC Cup & Lids 300's CASE","","l10n_generic_coa.1_sale_tax_template","","24.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21358_f9cf069d","12 OZ White Paper Soup Cup+PP Lids 250's CASE","","l10n_generic_coa.1_sale_tax_template","","24.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20361_4a117449","1300ml Round Deli Bowl 300's CASE","","l10n_generic_coa.1_sale_tax_template","","37.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5619_2e3d8e4f","16 OZ Noodle Box Plain 500's CASE","","l10n_generic_coa.1_sale_tax_template","","32.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20075_5a16ab6a","16 OZ Print Noodle Box CASE","","l10n_generic_coa.1_sale_tax_template","","49.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18349_3821ccdd","16 OZ SATCO Clear Cup&Lid 150's CASE","","l10n_generic_coa.1_sale_tax_template","","26.95","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21357_2813b1d7","16 OZ White Paper Soup Cup+PP Lids 250's CASE","","l10n_generic_coa.1_sale_tax_template","","28.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5621_e7a0df4e","2 LB Grease Proof Bag","","l10n_generic_coa.1_sale_tax_template","","12.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5622_9d21bfbd","2 LB Lined Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5623_9493d6df","2 LB Lined Short Bag","","l10n_generic_coa.1_sale_tax_template","","12.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20745_d5a2de26","2 OZ Hinged Sauce Cups 1000's CASE","","l10n_generic_coa.1_sale_tax_template","","21.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_5624_69e55ba5","2 OZ SATCO Clear Cup&Lids 800's CASE","","l10n_generic_coa.1_sale_tax_template","","35.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20472_cc1cfc34","21/25 Vannamei P&D 10*1kg CASE","","__export__.account_tax_4_2705eab1","","80.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21942_3ca22ccb","23862 Sticker Bubble Tea 20000ea","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21943_3d8cc54c","23863 Sticker Round Light Box 20000ea","","l10n_generic_coa.1_sale_tax_template","","0.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18996_c38ac706","26 OZ Noodle Box Plain 500's CASE","","l10n_generic_coa.1_sale_tax_template","","38.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21354_0fb72833","26 OZ White Paper Soup Cup+PP Lids 250's CASE","","l10n_generic_coa.1_sale_tax_template","","31.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20864_f42e9095","26/30 PD Prawn IQF (Black Box) 6*800g CASE","","__export__.account_tax_4_2705eab1","","55.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21379_ea5e0c4b","26/30 VA Garnalen HLSO Prawn 6*2kg CASE","","__export__.account_tax_4_2705eab1","","125.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5627_9c03c523","26/32 OZ (116mm) pp Lids CASE","","l10n_generic_coa.1_sale_tax_template","","25.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5628_1d45fd35","26/32 OZ(118mm) White Paper Lid","","l10n_generic_coa.1_sale_tax_template","","44.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21493_2dafb63d","28+ Cherry Fruit 2KG CASE","","__export__.account_tax_4_2705eab1","","18.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5629_fc466983","2QT Brown Bag 5kg","","l10n_generic_coa.1_sale_tax_template","","11.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5630_11cfe107","3 LB Lined Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18916_2bd96d9a","3 QT Bag 5KG","","l10n_generic_coa.1_sale_tax_template","","9.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5795_1fd5f0c8","30+ Cherry Fruit 2 KG CASE","","__export__.account_tax_4_2705eab1","","17.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21351_0fd574fa","31/40 DSD Vannamei Prawn HLSO 6*2kg CASE","","__export__.account_tax_4_2705eab1","","111.3","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21361_f1d2f9e7","32 OZ Noodle Box 500's CASE","","l10n_generic_coa.1_sale_tax_template","","45.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_18917_6caa15dc","32 OZ White Paper Soup Cup 320g(500's) CASE","","l10n_generic_coa.1_sale_tax_template","","45.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5632_fe21ba03","3QT Brown Bag 5KG","","l10n_generic_coa.1_sale_tax_template","","11.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5633_56aa9ccf","3QT Lined Bag 5KG","","l10n_generic_coa.1_sale_tax_template","","12.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19487_6e7ee894","4 OZ Hinged Sauce Cups 500's CASE","","l10n_generic_coa.1_sale_tax_template","","23.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_18893_bdf26f6a","4 OZ SATCO Clear Cup&Lid 1000's CASE","","l10n_generic_coa.1_sale_tax_template","","35.95","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_19003_97abc293","4 OZ Uniplas 500's CASE","","l10n_generic_coa.1_sale_tax_template","","21.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21573_fd447af5","4QT Lined Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5635_fb49644d","5QT Brown Bag 5KG","","l10n_generic_coa.1_sale_tax_template","","11.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21103_7b13e35c","6/8 Black Tiger HOSO 10*1KG CASE","","__export__.account_tax_4_2705eab1","","155.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21104_0d7514e3","6/8 Black Tiger HOSO 1KG PKT","","__export__.account_tax_4_2705eab1","","20.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5636_1fa34d24","6QT Brown BAG 5KG","","l10n_generic_coa.1_sale_tax_template","","11.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21574_40faa116","6QT Lined Bag","","l10n_generic_coa.1_sale_tax_template","","11.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21840_d7a77454","7"" Pizza Box 100's CASE","","l10n_generic_coa.1_sale_tax_template","","14.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_20953_4b29ede9","8 OZ E-8 240's CASE","","l10n_generic_coa.1_sale_tax_template","","18.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18812_ee219920","8 OZ SATCO Clear Cup&Lid 225's CASE","","l10n_generic_coa.1_sale_tax_template","","29.95","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21273_0d814a39","8 OZ STC Cup & Lids 300's CASE","","l10n_generic_coa.1_sale_tax_template","","19.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_21359_85c9c862","8 OZ White Paper Soup Cup+PP Lids 250's CASE","","l10n_generic_coa.1_sale_tax_template","","21.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5643_450e0cf7","8/12/16/ OZ(98mm) White Paper Lid","","l10n_generic_coa.1_sale_tax_template","","34.0","","23.0","23%","1","23%","1"
"__export__.product_product_18921_439e0fb3","8/12/16/ OZ(98mm) White Paper Lid 500's CASE","","l10n_generic_coa.1_sale_tax_template","","34.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_8073_2a1a09d7","9"" Pizza Box 100's CASE","","l10n_generic_coa.1_sale_tax_template","","17.5","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_18717_307855aa","AFS Sweet Potato Vermicelli 20*500g CASE","","__export__.account_tax_4_2705eab1","","55.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20331_f3fe5e37","AKV Premium Potato Starch 25Kg BAG","","__export__.account_tax_4_2705eab1","","31.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5650_2c6bb38c","AO Fizzy Drink Mandarine 4*(6*330ml) tin CASE","","l10n_generic_coa.1_sale_tax_template","","24.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_5651_ed2254fa","AO Fizzy Drink Orange Flavor 4*(6*330ml) CASE","","l10n_generic_coa.1_sale_tax_template","","24.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_19039_22835334","AUTHENTIC Chicken&Veg Gyoza 12*600g CASE","","__export__.account_tax_4_2705eab1","","54.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21126_b31ca60d","AUTHENTIC Mushroom & Pork Ball 16*360g CASE","","__export__.account_tax_4_2705eab1","","59.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21714_3be8ebfb","AUTHENTIC Mushroom & Pork Ball 2.5KG BAG","","__export__.account_tax_4_2705eab1","","29.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21551_90fb0aa9","AUTHENTIC Mushroom & Pork Ball 360g PKT","","__export__.account_tax_4_2705eab1","","5.5","l10n_generic_coa.1_purchase_tax_template","0.0","0%","4","0%","1"
"__export__.product_product_21386_188ec809","AUTHENTIC Mushroom & Pork Ball 4*2.5KG (10KG) CASE","","__export__.account_tax_4_2705eab1","","95.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19040_f412a354","AUTHENTIC Pork Gyoza 12*600g CASE","","__export__.account_tax_4_2705eab1","","54.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20275_41f3055e","AVOCADO Hard CASE","","__export__.account_tax_4_2705eab1","","15.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21014_ba72daff","Acacia Leaf PACKET","","__export__.account_tax_4_2705eab1","","2.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19948_1f08211f","Affilla Cress CASE","","__export__.account_tax_4_2705eab1","","11.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20483_2140033b","Aji Chicken Karaage 10*600g CASE","","__export__.account_tax_4_2705eab1","","72.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20071_9a4e9c84","Aji Chicken Powder 12*1KG CASE","","__export__.account_tax_4_2705eab1","","87.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_22109_91b7006b","Aji Wakame Gyoza 400g PKT","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19097_399028e5","Akash Basmati Rice 20Kg Bag","","__export__.account_tax_4_2705eab1","","43.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_21466_b1e8c49f","Akash Basmati Rice 20Kg+10% Bag","","__export__.account_tax_4_2705eab1","","43.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19534_39ee56d9","Akaya White Sesame Seed 6*1Kg CASE","","__export__.account_tax_4_2705eab1","","35.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20784_b20a9841","Aloe Vera Lychee 20*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","23.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20481_74dcf5ea","Aloe Vera Orginal 12*1.5L CASE","","l10n_generic_coa.1_sale_tax_template","","28.95","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20482_c99948fb","Aloe Vera Orginal 20*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","23.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20786_aa6213e2","Aloe Vera Peach 20*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","23.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_20785_a397c6aa","Aloe Vera Strawberry 20*500ml CASE","","l10n_generic_coa.1_sale_tax_template","","23.5","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
"__export__.product_product_21857_21b8896f","Am Choi Kg","","__export__.account_tax_4_2705eab1","","6.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_7701_56ff5cb5","Amigo Long Grain Rice 20kg BAG","","__export__.account_tax_4_2705eab1","","28.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20368_31cd427f","Amoy Chilli Sauce 12*470g CASE","","__export__.account_tax_4_2705eab1","","56.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5648_b5e13a4a","Amoy Crushed Yellow Bean Sauce 12*450g CASE","","__export__.account_tax_4_2705eab1","","21.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5649_71221b32","Amoy Hoi Sin BBQ Sauce 12*482g CASE","","__export__.account_tax_4_2705eab1","","23.5","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_20848_91d134c3","Anchovy Kao San Green 12*100g CASE","","__export__.account_tax_4_2705eab1","","35.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_5652_854c91e7","Aomori Fuji 2Kg CASE","","__export__.account_tax_4_2705eab1","","0.0","__export__.account_tax_6_cba05c03","0.0","0%","4","0%","1"
"__export__.product_product_19250_08a0129b","Aplas C500 CASE","","l10n_generic_coa.1_sale_tax_template","","31.0","l10n_generic_coa.1_purchase_tax_template","23.0","23%","1","23%","1"
"__export__.product_product_5653_9757ca07","Aplas C650 CASE","","l10n_generic_coa.1_sale_tax_template","","35.0","__export__.account_tax_6_cba05c03","23.0","23%","1","23%","1"
